"country","type","total"
"Sweden","unimproved_water_2017",0
"Eswatini","basic_sanitation_2017",58.35
"Eswatini","basic_water_2017",69.01
"Eswatini","limited_sanitation_2017",26.69
"Eswatini","limited_water_2017",9.26
"Eswatini","open_defecation_2017",7.04
"Eswatini","surface_water_2017",13.08
"Eswatini","undernourishment_prev_2017",20.6
"Eswatini","unimproved_sanitation_2017",7.92
"Eswatini","unimproved_water_2017",8.65
"Seychelles","basic_sanitation_2017",100
"Seychelles","basic_water_2017",96.25
"Seychelles","female_secondary_enroll_net_2017",93.19
"Seychelles","limited_sanitation_2017",0
"Seychelles","limited_water_2017",0
"Seychelles","open_defecation_2017",0
"Seychelles","surface_water_2017",3.75
"Seychelles","unimproved_sanitation_2017",0
"Seychelles","unimproved_water_2017",0
"Syrian Arab Republic","basic_sanitation_2017",91.22
"Syrian Arab Republic","basic_water_2017",97.22
"Syrian Arab Republic","limited_sanitation_2017",7.92
"Syrian Arab Republic","limited_water_2017",2.21
"Syrian Arab Republic","unimproved_sanitation_2017",0.85
"Syrian Arab Republic","unimproved_water_2017",0.58
"Chad","basic_sanitation_2017",8.34
"Chad","basic_water_2017",38.7
"Chad","limited_sanitation_2017",7
"Chad","limited_water_2017",17.04
"Chad","open_defecation_2017",66.99
"Chad","surface_water_2017",5.53
"Chad","undernourishment_prev_2017",37.5
"Chad","unimproved_sanitation_2017",17.67
"Chad","unimproved_water_2017",38.73
"Togo","basic_sanitation_2017",16.13
"Togo","basic_water_2017",65.13
"Togo","female_secondary_enroll_net_2017",33.36
"Togo","limited_sanitation_2017",26.5
"Togo","limited_water_2017",5.78
"Togo","open_defecation_2017",47.69
"Togo","surface_water_2017",13.37
"Togo","undernourishment_prev_2017",16.1
"Togo","unimproved_sanitation_2017",9.68
"Togo","unimproved_water_2017",15.72
"Thailand","basic_sanitation_2017",98.75
"Thailand","basic_water_2017",99.93
"Thailand","limited_sanitation_2017",1.19
"Thailand","limited_water_2017",0.07
"Thailand","open_defecation_2017",0
"Thailand","surface_water_2017",0
"Thailand","undernourishment_prev_2017",7.8
"Thailand","unimproved_sanitation_2017",0.06
"Thailand","unimproved_water_2017",0
"Tajikistan","basic_sanitation_2017",97.02
"Tajikistan","basic_water_2017",33.33
"Tajikistan","limited_sanitation_2017",2.41
"Tajikistan","limited_water_2017",2.32
"Tajikistan","open_defecation_2017",0.07
"Tajikistan","safely_managed_water_2017",47.87
"Tajikistan","surface_water_2017",14.17
"Tajikistan","unimproved_sanitation_2017",0.5
"Tajikistan","unimproved_water_2017",2.31
"Turkmenistan","basic_sanitation_2017",98.7
"Turkmenistan","basic_water_2017",4.91
"Turkmenistan","limited_sanitation_2017",1.27
"Turkmenistan","limited_water_2017",1.19
"Turkmenistan","open_defecation_2017",0
"Turkmenistan","safely_managed_water_2017",93.9
"Turkmenistan","surface_water_2017",0
"Turkmenistan","undernourishment_prev_2017",5.4
"Turkmenistan","unimproved_sanitation_2017",0.03
"Turkmenistan","unimproved_water_2017",0
"Timor-Leste","basic_sanitation_2017",53.52
"Timor-Leste","basic_water_2017",78.34
"Timor-Leste","female_secondary_enroll_net_2017",63.73
"Timor-Leste","limited_sanitation_2017",9.08
"Timor-Leste","limited_water_2017",2.31
"Timor-Leste","open_defecation_2017",19.52
"Timor-Leste","surface_water_2017",4.43
"Timor-Leste","undernourishment_prev_2017",24.9
"Timor-Leste","unimproved_sanitation_2017",17.89
"Timor-Leste","unimproved_water_2017",14.92
"Tonga","basic_sanitation_2017",93.45
"Tonga","basic_water_2017",99.91
"Tonga","limited_sanitation_2017",1.02
"Tonga","limited_water_2017",0
"Tonga","open_defecation_2017",0
"Tonga","surface_water_2017",0
"Tonga","unimproved_sanitation_2017",5.53
"Tonga","unimproved_water_2017",0.09
"Trinidad and Tobago","basic_sanitation_2017",93.4
"Trinidad and Tobago","basic_water_2017",98.18
"Trinidad and Tobago","limited_sanitation_2017",5.9
"Trinidad and Tobago","limited_water_2017",1.12
"Trinidad and Tobago","open_defecation_2017",0.07
"Trinidad and Tobago","surface_water_2017",0
"Trinidad and Tobago","undernourishment_prev_2017",5.5
"Trinidad and Tobago","unimproved_sanitation_2017",0.62
"Trinidad and Tobago","unimproved_water_2017",0.7
"Tunisia","basic_sanitation_2017",12.8
"Tunisia","basic_water_2017",3.6
"Tunisia","limited_sanitation_2017",5.01
"Tunisia","limited_water_2017",1.96
"Tunisia","open_defecation_2017",0
"Tunisia","safely_managed_sanitation_2017",78.12
"Tunisia","safely_managed_water_2017",92.66
"Tunisia","surface_water_2017",0
"Tunisia","undernourishment_prev_2017",4.3
"Tunisia","unimproved_sanitation_2017",4.07
"Tunisia","unimproved_water_2017",1.78
"Turkey","basic_sanitation_2017",32.1
"Turkey","basic_water_2017",98.88
"Turkey","limited_sanitation_2017",0.58
"Turkey","limited_water_2017",0
"Turkey","open_defecation_2017",0.32
"Turkey","safely_managed_sanitation_2017",65.2
"Turkey","surface_water_2017",0.13
"Turkey","undernourishment_prev_2017",2.5
"Turkey","unimproved_sanitation_2017",1.8
"Turkey","unimproved_water_2017",1
"Tuvalu","basic_sanitation_2017",77.76
"Tuvalu","basic_water_2017",99.27
"Tuvalu","limited_sanitation_2017",7.42
"Tuvalu","limited_water_2017",0
"Tuvalu","open_defecation_2017",7.04
"Tuvalu","safely_managed_sanitation_2017",6.32
"Tuvalu","surface_water_2017",0
"Tuvalu","unimproved_sanitation_2017",1.46
"Tuvalu","unimproved_water_2017",0.73
"United Republic of Tanzania","basic_sanitation_2017",4.53
"United Republic of Tanzania","basic_water_2017",56.73
"United Republic of Tanzania","female_secondary_enroll_net_2017",23.43
"United Republic of Tanzania","limited_sanitation_2017",16.94
"United Republic of Tanzania","limited_water_2017",11.43
"United Republic of Tanzania","open_defecation_2017",11.75
"United Republic of Tanzania","safely_managed_sanitation_2017",25.38
"United Republic of Tanzania","surface_water_2017",14.23
"United Republic of Tanzania","undernourishment_prev_2017",30.7
"United Republic of Tanzania","unimproved_sanitation_2017",41.39
"United Republic of Tanzania","unimproved_water_2017",17.61
"Uganda","basic_sanitation_2017",18.47
"Uganda","basic_water_2017",42.04
"Uganda","limited_sanitation_2017",17.69
"Uganda","limited_water_2017",31.72
"Uganda","open_defecation_2017",5.62
"Uganda","safely_managed_water_2017",7.07
"Uganda","surface_water_2017",6.72
"Uganda","undernourishment_prev_2017",41
"Uganda","unimproved_sanitation_2017",58.21
"Uganda","unimproved_water_2017",12.46
"Ukraine","basic_sanitation_2017",27.76
"Ukraine","basic_water_2017",1.78
"Ukraine","limited_sanitation_2017",2.22
"Ukraine","limited_water_2017",5.64
"Ukraine","open_defecation_2017",0
"Ukraine","safely_managed_sanitation_2017",68.46
"Ukraine","safely_managed_water_2017",92.01
"Ukraine","surface_water_2017",0.33
"Ukraine","undernourishment_prev_2017",3.5
"Ukraine","unimproved_sanitation_2017",1.55
"Ukraine","unimproved_water_2017",0.24
"Uruguay","basic_sanitation_2017",96.6
"Uruguay","basic_water_2017",99.4
"Uruguay","limited_sanitation_2017",2.34
"Uruguay","limited_water_2017",0.6
"Uruguay","open_defecation_2017",0.4
"Uruguay","surface_water_2017",0
"Uruguay","undernourishment_prev_2017",2.5
"Uruguay","unimproved_sanitation_2017",0.67
"Uruguay","unimproved_water_2017",0
"United States of America","basic_sanitation_2017",10
"United States of America","basic_water_2017",0.27
"United States of America","limited_sanitation_2017",0
"United States of America","limited_water_2017",0
"United States of America","open_defecation_2017",0
"United States of America","safely_managed_sanitation_2017",89.97
"United States of America","safely_managed_water_2017",99
"United States of America","surface_water_2017",0
"United States of America","undernourishment_prev_2017",2.5
"United States of America","unimproved_sanitation_2017",0.03
"United States of America","unimproved_water_2017",0.73
"Uzbekistan","basic_sanitation_2017",100
"Uzbekistan","basic_water_2017",38.93
"Uzbekistan","female_secondary_enroll_net_2017",90.04
"Uzbekistan","limited_sanitation_2017",0
"Uzbekistan","limited_water_2017",0
"Uzbekistan","open_defecation_2017",0
"Uzbekistan","safely_managed_water_2017",58.9
"Uzbekistan","surface_water_2017",1.94
"Uzbekistan","undernourishment_prev_2017",6.3
"Uzbekistan","unimproved_sanitation_2017",0
"Uzbekistan","unimproved_water_2017",0.22
"Saint Vincent and the Grenadines","basic_sanitation_2017",87.18
"Saint Vincent and the Grenadines","basic_water_2017",95.15
"Saint Vincent and the Grenadines","female_secondary_enroll_net_2017",90.74
"Saint Vincent and the Grenadines","limited_sanitation_2017",2.98
"Saint Vincent and the Grenadines","limited_water_2017",0
"Saint Vincent and the Grenadines","open_defecation_2017",3.36
"Saint Vincent and the Grenadines","undernourishment_prev_2017",5.7
"Saint Vincent and the Grenadines","unimproved_sanitation_2017",6.48
"Saint Vincent and the Grenadines","unimproved_water_2017",4.85
"Venezuela (Bolivarian Republic of)","basic_sanitation_2017",70.18
"Venezuela (Bolivarian Republic of)","basic_water_2017",95.72
"Venezuela (Bolivarian Republic of)","female_secondary_enroll_net_2017",73.1
"Venezuela (Bolivarian Republic of)","limited_sanitation_2017",0
"Venezuela (Bolivarian Republic of)","limited_water_2017",0.48
"Venezuela (Bolivarian Republic of)","open_defecation_2017",3.02
"Venezuela (Bolivarian Republic of)","safely_managed_sanitation_2017",23.76
"Venezuela (Bolivarian Republic of)","surface_water_2017",1.38
"Venezuela (Bolivarian Republic of)","undernourishment_prev_2017",21.2
"Venezuela (Bolivarian Republic of)","unimproved_sanitation_2017",3.04
"Venezuela (Bolivarian Republic of)","unimproved_water_2017",2.42
"Viet Nam","basic_sanitation_2017",83.52
"Viet Nam","basic_water_2017",94.72
"Viet Nam","limited_sanitation_2017",3.76
"Viet Nam","limited_water_2017",0
"Viet Nam","open_defecation_2017",2.99
"Viet Nam","surface_water_2017",0
"Viet Nam","undernourishment_prev_2017",9.3
"Viet Nam","unimproved_sanitation_2017",9.74
"Viet Nam","unimproved_water_2017",5.28
"Vanuatu","basic_sanitation_2017",34.07
"Vanuatu","basic_water_2017",47.13
"Vanuatu","limited_sanitation_2017",34.55
"Vanuatu","limited_water_2017",1.07
"Vanuatu","open_defecation_2017",0.55
"Vanuatu","safely_managed_water_2017",44.13
"Vanuatu","surface_water_2017",7.68
"Vanuatu","undernourishment_prev_2017",7.2
"Vanuatu","unimproved_sanitation_2017",30.84
"Vanuatu","unimproved_water_2017",0
"Samoa","basic_sanitation_2017",49.7
"Samoa","basic_water_2017",38.56
"Samoa","limited_sanitation_2017",0
"Samoa","limited_water_2017",0.65
"Samoa","open_defecation_2017",0.1
"Samoa","safely_managed_sanitation_2017",48.47
"Samoa","safely_managed_water_2017",58.82
"Samoa","surface_water_2017",0.31
"Samoa","undernourishment_prev_2017",2.7
"Samoa","unimproved_sanitation_2017",1.73
"Samoa","unimproved_water_2017",1.66
"Yemen","basic_sanitation_2017",59.05
"Yemen","basic_water_2017",63.47
"Yemen","limited_sanitation_2017",5.5
"Yemen","limited_water_2017",28.57
"Yemen","open_defecation_2017",19.57
"Yemen","surface_water_2017",4.19
"Yemen","undernourishment_prev_2017",38.9
"Yemen","unimproved_sanitation_2017",15.88
"Yemen","unimproved_water_2017",3.76
"South Africa","basic_sanitation_2017",75.75
"South Africa","basic_water_2017",92.68
"South Africa","limited_sanitation_2017",14.86
"South Africa","limited_water_2017",2.79
"South Africa","open_defecation_2017",1.45
"South Africa","surface_water_2017",2.7
"South Africa","undernourishment_prev_2017",6.2
"South Africa","unimproved_sanitation_2017",7.95
"South Africa","unimproved_water_2017",1.83
"Zambia","basic_sanitation_2017",26.37
"Zambia","basic_water_2017",59.96
"Zambia","limited_sanitation_2017",17.69
"Zambia","limited_water_2017",7.5
"Zambia","open_defecation_2017",19.3
"Zambia","surface_water_2017",8.64
"Zambia","undernourishment_prev_2017",46.7
"Zambia","unimproved_sanitation_2017",36.64
"Zambia","unimproved_water_2017",23.89
"Zimbabwe","basic_sanitation_2017",36.22
"Zimbabwe","basic_water_2017",64.05
"Zimbabwe","limited_sanitation_2017",27.96
"Zimbabwe","limited_water_2017",13.2
"Zimbabwe","open_defecation_2017",24.93
"Zimbabwe","surface_water_2017",7.1
"Zimbabwe","undernourishment_prev_2017",51.3
"Zimbabwe","unimproved_sanitation_2017",10.89
"Zimbabwe","unimproved_water_2017",15.65
